matrix Matrix A:
-0.0000003980, 0.0000001177, -0.0000000225, -0.0000023611, 0.0000000898, -0.0000000015, 0.0000000188, 0.0000002394, 0.0000009260, -0.0000000003, 0.0000000000, -0.0000000000, 0.0000000001, 0.0000062455, -0.0000000000, -0.0000000156, -0.0000000004, -0.0000000016, 0.0000000020, 0.0000000744, 0.0000000012, -0.0000000006, 
0.0000000037, 0.0000000102, 0.0000000049, -0.0000000085, -0.0000000120, 0.0000000322, 0.0000000087, -0.0000000027, -0.0000000041, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000000001, -0.0000000000, 0.0000062483, 0.0000000006, -0.0000000030, -0.0000000002, -0.0000000089, 0.0000000001, 0.0000013604, 0.0000000832, 
0.0000038579, -0.0000004814, 0.0000002840, -0.0000003607, 0.0000001495, -0.0000031672, -0.0000001523, -0.0000029459, -0.0000029002, -0.0000000020, -0.0000000001, 0.0000000003, -0.0000000004, -0.0000000156, 0.0000000006, 0.0010003434, 0.0000000386, -0.0000000750, -0.0000000332, 0.0000002347, 0.0000014319, 0.0000033298, 
-0.0000005783, -0.0000136416, -0.0000013676, 0.0000002241, 0.0000060742, 0.0000094713, -0.0000113937, 0.0000004863, -0.0000000372, -0.0000000000, 0.0000000059, -0.0000000001, -0.0000000398, -0.0000000004, -0.0000000030, 0.0000000386, 0.0009994011, 0.0000001914, -0.0000032599, 0.0000000021, -0.0000026055, -0.0000046758, 
-0.0000014525, -0.0000000412, -0.0000001283, 0.0000024945, 0.0000039562, 0.0000001346, -0.0000008686, 0.0000002731, 0.0000097266, -0.0000000008, -0.0000000011, 0.0000000002, 0.0000000018, -0.0000000016, -0.0000000002, -0.0000000750, 0.0000001914, 0.0010004552, 0.0000003094, 0.0000000574, 0.0000001081, -0.0000007500, 
-0.0000016868, -0.0000030223, -0.0000004150, 0.0000212133, 0.0003698379, 0.0000101146, -0.0000026733, 0.0000010095, 0.0000038721, -0.0000000006, 0.0000000088, 0.0000000009, -0.0000004656, 0.0000000020, -0.0000000089, -0.0000000332, -0.0000032599, 0.0000003094, 0.0009719595, -0.0000001113, -0.0000001303, -0.0000038558, 
0.0000048939, -0.0000020068, 0.0000002233, -0.0000131170, 0.0000012732, 0.0000000653, -0.0000002375, -0.0000024375, -0.0000167300, 0.0000000037, -0.0000000001, -0.0000000001, -0.0000000026, 0.0000000744, 0.0000000001, 0.0000002347, 0.0000000021, 0.0000000574, -0.0000001117, 0.0009997540, -0.0000000098, -0.0000000249, 
-0.0000012454, -0.0000050066, -0.0000015061, 0.0000025688, 0.0000437902, -0.0013486520, -0.0000042591, 0.0000008979, 0.0000013243, -0.0000000002, 0.0000000033, -0.0000000002, -0.0000000323, 0.0000000012, 0.0000013604, 0.0000014319, -0.0000026055, 0.0000001082, -0.0000001265, -0.0000000097, 0.0004953023, 0.0000744357, 
0.0000024318, 0.0000318220, 0.0000044515, -0.0000046807, -0.0000560632, -0.0000950095, 0.0000266785, -0.0000019908, -0.0000003751, -0.0000000089, 0.0000000329, 0.0000000022, 0.0000000042, -0.0000000006, 0.0000000832, 0.0000033298, -0.0000046759, -0.0000007501, -0.0000038607, -0.0000000249, 0.0000744335, 0.0002917974, 
matrix Matrix B:
0.0584686168, -0.0328848208, 0.0010381580, -1.1293415290, 0.0174827491, 0.0008579571, -0.0049133834, -0.0154569979, -0.2738449244, 0.0000199967, -0.0000024151, 0.0000038453, -0.0000901668, 0.0007566549, -0.0000017989, 0.0006662860, 0.0000169174, -0.0003716646, -0.0046055464, -0.0069060749, 0.0003085835, -0.0031644884, 
-0.0088728339, -0.0332057218, -0.0054359580, 0.0263484234, -0.8625455842, 0.0091487477, -0.0471346004, 0.0059119906, 0.0257455103, -0.0000026254, -0.0000266181, 0.0000035397, -0.0011561139, -0.0000233134, -0.0000287068, -0.0001329659, -0.0005174623, -0.0008302700, -0.0632534652, -0.0000853525, 0.0038336079, -0.0408238024, 
0.0004404385, 0.0012630092, 0.0204091587, -0.0009927081, 0.0075744331, -1.3183392524, 0.0009074915, -0.0003462105, -0.0001818159, 0.0000005777, 0.0000018485, 0.0000000930, 0.0000107419, -0.0000013133, -0.0005425399, 0.0002467387, -0.0003924593, -0.0000670142, 0.0001784543, 0.0000099528, 0.1391793990, -0.1747693926, 
0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0105681562, 1.2364151552, 0.1200046938, -0.0314193070, 1.0314343893, 0.1417980018, 1.0563064973, -0.0070354767, -0.0307916814, 0.0000030752, 0.0000316429, -0.0000042471, 0.0013824159, 0.0000280542, 0.0000972174, 0.0001305483, 0.0006647810, 0.0010014485, 0.0756823493, 0.0001009984, -0.0207139526, 0.0691081465, 
-1.1267984509, -0.0392272017, -0.0995984128, -1.3517209604, 0.0217034337, -0.1346854717, -0.0057870176, 0.9814651129, -0.3277618572, 0.0000239919, -0.0000027001, 0.0000046117, -0.0001068077, 0.0009054447, -0.0000580030, 0.0008228243, -0.0000201534, -0.0004517142, -0.0054936405, -0.0082643055, 0.0146967049, -0.0217784096, 
-0.1081757411, 0.1025499660, 0.0006798722, -0.1335618247, 0.0908176576, -0.0008423832, 0.0042828415, -0.0023994933, 0.9656210763, 0.0000025872, 0.0000024603, 0.0000000811, 0.0001085655, 0.0000900686, 0.0000027467, 0.0000908860, 0.0000552286, 0.0000424072, 0.0059778145, -0.0007913757, -0.0003588852, 0.0038358294, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 0.0000000000, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0000000000, 
